pwi,label,wellId,unitsId,operator,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,md,x,y,surveyX_0,surveyX_1,surveyX_2,surveyX_3,surveyX_4,surveyY_0,surveyY_1,surveyY_2,surveyY_3,surveyY_4,surveyTvdss_0,surveyTvdss_1,surveyTvdss_2,surveyTvdss_3,surveyTvdss_4,latitude,longitude,relativeLanding,percentInZone,comments,tags,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,primaryProduct,predictEurOilByPerfLength,scoreEurOilIndex,predictEurGasByPerfLength,scoreEurGasIndex,predictEurWaterByPerfLength,scoreEurWaterIndex,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
629e69a631fd4e0001110cca,ARPENT 21602 25 - 3H  [42-389-37699-00-00],42-389-37699-00-00,,BTA Oil Producers,WCAL,8865,8865,2019.25,24793560,21966682,34.553947,10903.989,,-11539551,3722956,-11539551,-11539552,-11539658,-11538265,-11536757,3722956,3722962.5,3722878,3723841.2,3724874,821.3504,-733.7373,-2283.8975,-2503.7178,-2511.0806,31.692059,-103.66155,0.35639793,0.35639793,,,0,3,0,110,,,,,,361175.97,67152,0,0,60001,93591,135597,699.6129,381425,636631,930583,4674.355,260578,415447,593829,2836.5806,410700.84,1947325.6,3469567.2,839.53546,1.3,0.81279135,0.06,3403.8967,1.3,0.78195703,0.06,5609.2256,1.5,0.7825638,0.06512033,363.44836,32,100.45976,55.6301,62a9e54eb2ddf80001365e6b,629e70be31fd4e0001120c98,62a93222f08d5a0001797f7c,1452.5735,,1471.0922,0.43175742,365,1885,0.25,0.33333334,0.6666667,0,2,,,,,,,,,,,0,,,,,,,,,,,0,1452.5735,,1471.0922,0.43175742,365,1885,0.25,0.33333334,0.6666667,0,2,True,True,True,True,2796.792,2477.9111,156.08986,46.328354,219.66447,391.37814,0.09470225,0.3839703,0.63273835,REEVES (DB),,Delaware,2019.0834,2019.25,,,,,,,,1889.865,2500,44.944557,11.991786,2,0,0.18592599,0,0,0,0,0,0,2.3106384,1.4850817,1.4793584,1.7676939,2.6154294,0.4936871,7015.2383,3412.4526,6413.521,3770.0642,6413.521,3412.4526,0.2816149,0.2362679,0.26291806,0.26007634,0.19464608,0.23371205,0.51253533,0.5425252,0.5224002,0.4109676,0.36068234,0.447219,0.7766074,0.9197848,0.8091202,0.82934034,0.8525933,0.77487415,0.086361095,0.103950225,0.08031441,0.078499034,0.09148163,0.098605186
629e69a631fd4e0001110cd4,SIEBER TRUST - U 13H  [42-389-36285-00-00],42-389-36285-00-00,,Centennial Resource Development,WCAL,8354,8354,2018.0834,21456320,21872686,80.30781,10684.421,,-11511863,3685092.8,-11511865,-11511863,-11511857,-11511588,-11511299,3685091.2,3685098,3685113.2,3686724.5,3688396,567.46436,-876.29584,-2317.9004,-2457.2664,-2453.675,31.402195,-103.41283,0.84715796,0.84715796,,,1,5,5,149,1.3688639,0.90570754,2.362043,0.8550298,Neutral,390792.6,64804.617,0,0,105841,155698,220542,951.9355,448996,608420,833033,4285.7744,278604,432543,553187,2538.8708,637467.2,2465544.5,3021917,1142.3228,1.3,0.7851594,0.06,3046.6453,1.3,0.67136955,0.06,5142.929,1.5,0.7991118,0.06512033,321.81784,119,21.18966,117.44795,62a9e54eb2ddf80001365e6c,629e708431fd4e000112009d,62a9321cf08d5a0001797ae6,599.80945,,642.7367,0.5502659,457,3471,0.375,0.5,0.33333334,0,5,,300.95026,312.536,1.0151858,0,0,0.25,0.16666667,0,0.6666667,1,551.17035,,721.48083,0.8740753,120,334,0.375,0.5,0.6666667,0,5,551.17035,300.95026,312.536,0.75854343,0,3471,0.875,0.8333334,1,0.6666667,12,True,True,True,True,2568.389,2618.229,138.6376,76.30682,295.13342,361.73294,0.13673961,0.364693,0.6156247,REEVES (DB),,Delaware,2017.8334,2018.0834,,,,,,,,1014.05676,1921.564,49.22875,,2,0,0.16582868,0,0,0,0,0,0,3.307871,1.7446569,2.0674057,1.6270733,3.2573466,0.8272987,3891.7637,3026.23,2836.8147,3164.864,2836.8147,3026.23,0.25853434,0.2262674,0.23047192,0.24733533,0.26402962,0.28883433,0.5232799,0.4423699,0.5724903,0.31319582,0.30783498,0.36822945,0.8985169,0.77272165,0.88916594,0.8924667,0.9153652,0.84423417,0.09285912,0.09295545,0.072069876,0.0833411,0.06920328,0.08750219
629e69a631fd4e0001110cd5,BUSH VIPER UNIT SOUTHEAST 1-56 - 2H  [42-301-32263-00-00],42-301-32263-00-00,,Diamondback Rscs,WCA,4356,4356,2015.0834,3151923,2512735.2,-129.70087,10849.025,,-11526741,3718701,-11526741,-11526743,-11526744,-11527084,-11527979,3718701,3718701.2,3718701.2,3718357.2,3717255.2,818.3024,-389.70312,-1597.679,-2488.7607,-2491.1907,31.659529,-103.54648,0.64931554,0.64931554,,,1,1,1,93,1.1548103,2.486847,1.0379412,0.5831496,Neutral,351221.47,51958.723,0,0,29553,45262,66763,226.42857,123902,189436,285524,956.6429,155811,254409,349061,919,206125.98,1161385.5,798476.56,271.7143,1.3,0.71344393,0.06,1168.1036,1.2543561,0.63617384,0.06,1147.9714,1.1571429,0.6982256,0.06512033,358.75024,128,63.520348,117.612114,62a9e54eb2ddf80001365e6d,629e6eff31fd4e000111c7e9,62a93211f08d5a0001797021,2048.0376,,2049.896,0.7947915,1036,1036,0.125,0.16666667,0,0,1,2072.1218,,2082.8894,0.6980263,0,0,0.125,0.16666667,0.33333334,0,1,2017,,2045.2115,0.31934676,1127,1127,0.125,0.16666667,0.33333334,0,1,2017,,2045.2115,0.62046725,0,1127,0.375,0.5,0.33333334,0.33333334,4,True,True,True,True,723.582,576.84467,181.13246,47.320015,266.61743,183.305,0.06237702,0.2681597,0.26353797,LOVING (DB),,Delaware,2014.9166,2015.0834,,,,,,,,2060.0796,2500,34.03696,34.03696,1,0,0.14793721,0,0,0,0,0,0,2.5282683,1.360954,1.6308296,1.9419534,2.7875266,0.63653547,9954.303,4978.5454,11681.285,5803.984,11681.285,4978.5454,0.23532672,0.24322577,0.22856936,0.23995592,0.14880247,0.21841976,0.5569074,0.5091904,0.48950452,0.34384397,0.3831466,0.38879353,0.72004634,0.94963104,0.77237034,0.9086834,0.8314602,0.79046047,0.09315983,0.093725115,0.07289828,0.07292145,0.09152182,0.10977441
629e69a631fd4e0001110cd8,RANGER - U 06SL  [42-389-36241-00-00],42-389-36241-00-00,,Resolute Oil,WCA,9525,9525,2018.25,16806720,16011668,33.84041,10730.667,,-11543993,3719340,-11543993,-11544025,-11544039,-11542519,-11540965,3719340,3719292,3719256.2,3720271,3721300,844.5152,-740.6221,-2318.9998,-2425.1428,-2435.2827,31.664415,-103.701454,0.17466216,0.17466216,,,6,2,0,106,,,,,,210214.3,27951.219,0,0,71748,137594,185494,58.419353,0,325368,926677,0,318292,612356,922185,266.7097,446036.1,2793248.8,4363171.5,968.09033,1.3,0.83991754,0.06,4839.5225,1.3,0.78175354,0.06,3009.3,0.75714284,0.35514867,0.06512033,362.2133,32,128.55203,27.204828,62a9e54eb2ddf80001365e6e,629e707b31fd4e000111fd97,62a9321cf08d5a0001797a82,655.02325,291.2199,293.33667,0.6021687,212,212,0.25,0.16666667,0,0.6666667,2,744.8875,,765.1868,0.54283583,-61,0,0.375,0.5,0,0.33333334,6,,,,,,,,,,,0,655.02325,291.2199,293.33667,0.55034775,-61,212,0.75,0.8333334,0.33333334,1,14,True,True,True,True,1764.485,1681.015,155.75687,46.827938,293.25446,458.07574,0.10163678,0.5080863,0.315937,REEVES (DB),,Delaware,2017.8334,2018.25,,,,,,,,1216.5835,1520.3049,6.965092,6.965092,4,0,0.13296536,0,0,0,0,0,0,2.3787773,1.466643,1.3882066,1.4880129,2.6197765,0.45705092,4134.0005,3136.7751,4908.7627,2519.709,4908.7627,3136.7751,0.280067,0.28276613,0.29241747,0.2559325,0.20807625,0.28182128,0.4967214,0.5590889,0.48226672,0.41805044,0.38397998,0.43313625,0.80044484,0.8996043,0.7814618,0.8735675,0.9064546,0.90809345,0.08249945,0.099728644,0.07999551,0.08415505,0.08936423,0.10310064
629e69a631fd4e0001110cda,MORRISON H B - 73H  [42-475-37130-00-00],42-475-37130-00-00,,Diamondback Rscs,TOP,4857,4857,2017.0834,10509850,9222364,-131.64423,10617.391,,-11483212,3688405.5,-11483212,-11483212,-11483209,-11483723,-11484640,3688405.5,3688407.8,3688409.8,3687992,3686883.2,795.4424,-431.5863,-1658.6576,-2444.0195,-2433.2415,31.427591,-103.15546,0.7974446,0.7974446,,,3,1,0,57,,,,,,349015.66,14704.629,0,0,57880,106519,144586,403.2903,149840,178954,315262,1157.8387,92315,160129,255220,619.5161,336685.28,1177013.1,957146.5,483.9484,1.0040816,0.70523393,0.06,723.5932,1.3,0.45556352,0.06,1389.4064,1.468003,0.7724812,0.06512033,320.5046,92,101.27772,398.7223,62a9e54eb2ddf80001365e6f,629e713c31fd4e0001121acc,62a9322df08d5a000179887b,1601.821,,1657.7495,1.1267378,245,245,0.125,0.16666667,0,0.33333334,1,536.90155,,676.0644,1.0561404,-59,0,0.25,0.33333334,0,0.6666667,3,,,,,,,,,,,0,536.90045,,676.0634,1.1134733,-59,245,0.5,0.6666667,0.6666667,0.6666667,7,True,True,True,True,2163.8562,1898.7778,500,69.319595,242.33336,197.06537,0.09963936,0.14897946,0.28606266,WARD (DB),,Delaware,2016.8334,2017.0834,,,,,,,,1065.6833,536.90155,8.049281,,2,0,0.04213172,0,0,0,0,0,0,3.0251212,1.7427948,1.5951214,1.8709799,2.752285,0.92168325,2057.33,1136.7175,956.75946,2510.797,956.75946,1136.7175,0.22261924,0.17966045,0.21874185,0.21891716,0.16383159,0.26437354,0.6161644,0.47277185,0.4786164,0.3861231,0.42219582,0.48366374,0.8111404,0.95471776,0.9403161,0.90610415,0.90191406,0.9287479,0.091389135,0.09369567,0.094764896,0.07599993,0.08809191,0.10800448
629e69a631fd4e0001110ce2,JERSEY LILLY 17 - 1HB  [42-389-34601-00-00],42-389-34601-00-00,,Chevron,WCA,4422,4422,2016.8334,9002089,9459034,78.66372,10419.654,,-11526152,3683840,-11526152,-11526109,-11526007,-11525831,-11525552,3683840,3683797.5,3683739,3684162.2,3685512,807.3296,-364.4694,-1533.4972,-2362.3115,-2373.2866,31.39259,-103.54118,0.40732333,0.40732333,,,0,0,0,90,,,,,,337429.47,51192.2,0,0,104012,148283,188347,615.4839,76205,127241,193719,1144.4517,243062,376202,505336,1273.129,417568.4,932934.6,607737.56,738.5806,1.0406713,0.7495562,0.06,1963.32,0.8,0.7379896,0.06,1373.3419,1.5,0.8483831,0.06512033,316.6729,122,84.98887,58.409496,62a9e54eb2ddf80001365e70,629e702231fd4e000111edc5,62a93217f08d5a0001797595,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,True,True,True,True,2035.7506,2139.085,143.39836,94.42976,210.97572,137.435,0.1670241,0.44398913,0.3105703,REEVES (DB),,Delaware,2015,2016.8334,,,,,,,,2500,2500,,,2,0,0.1517123,0,0,0,0,0,0,3.2599306,1.331795,1.4929533,1.3032372,2.494104,0.55112165,1957.9333,2678.8408,2105.8833,4156.42,2105.8833,2678.8408,0.2850525,0.2541494,0.2461466,0.26749092,0.224079,0.25737903,0.6387185,0.5398536,0.55762404,0.3835241,0.42330778,0.5448961,0.7825543,0.89473224,0.9259997,0.9785042,0.94682777,0.89370126,0.08066511,0.09806549,0.06954706,0.07741439,0.0741403,0.09151522
629e69a631fd4e0001110ce3,NORTH GOAT 2 UNIT - 12H  [42-389-38414-00-00],42-389-38414-00-00,,Resolute Oil,WCC,9562,9562,2020.25,22074000,18094952,-146.10997,11050.46,,-11544924,3720653,-11544924,-11545012,-11545106,-11546563,-11548136,3720653,3720810,3720971.5,3719997.5,3718942.2,846.0393,-750.9494,-2349.0356,-2528.0715,-2505.0974,31.674452,-103.709816,0.98805076,0.98805076,,,3,0,0,106,,,,,,292612.25,59915.863,0,0,147169,210884,,563.0968,953221,1534826,,3072.8064,851820,1371555,,2745.9355,617866.6,4440574.5,5030003.5,1713,1.2795918,0.87588805,0.06,9158.12,1.2389159,0.82261276,0.06,10248.32,1.2718962,0.82243913,0.06512033,362.46176,148,5.9746165,494.0254,62a9e54eb2ddf80001365e71,629e710931fd4e000112142b,62a93224f08d5a000179816b,,,,,,,,,,,0,558.03986,,705.54553,0.5555509,0,0,0.375,0.5,0.6666667,0,3,,,,,,,,,,,0,558.03986,,705.54553,0.56027484,0,0,0.75,1,0.6666667,0.6666667,6,True,True,True,True,2308.513,1892.3815,500,64.61688,464.39807,526.04095,0.17914662,0.957762,1.0717758,REEVES (DB),,Delaware,2019.75,2020.25,,,,,,,,1142.4644,2500,,,3,0,0.20476198,0,0,0,0,0,0,2.0912116,1.2540843,1.6906812,1.5534252,2.5675876,0.3493113,3631.4038,3315.9243,4055.1262,2362.8193,4055.1262,3315.9243,0.28778946,0.30611563,0.2582908,0.2757506,0.23457932,0.26392475,0.5424233,0.5806206,0.56674653,0.44319013,0.40020135,0.46248966,0.85034573,0.966748,0.6609795,0.93707037,0.9511649,0.9284496,0.089567766,0.08198002,0.07251294,0.081483275,0.08882575,0.10005621
629e69a631fd4e0001110ce5,FIVER STATE 18-27E-54-4 - 401H  [42-389-39149-00-00],42-389-39149-00-00,,Devon,TBSG4,9940,9940,2021.25,25145036,17692508,-89.98209,10511.241,,-11541939,3710185.8,-11541939,-11541791,-11541764,-11541781,-11541777,3710185.8,3710156.8,3710021.8,3708126,3706223.8,867.67993,-737.51666,-2310.1235,-2333.6328,-2319.7476,31.594397,-103.68301,0.21532989,0.21532989,,,5,4,0,99,,,,,,367694.94,49302.863,0,0,108418,,,890.3871,358402,,,0,523079,,,4338.4194,831990.1,4069215,1010244.56,1068.4645,1.3,0.71344393,0.06,5206.103,1.2998141,0.71517646,0.06,4960.142,0.1,0.81241,0.06512033,353.10864,83,238.12553,65.34663,62a9e54eb2ddf80001365e72,629e714931fd4e0001121c7e,62a93226f08d5a00017982ff,801.1469,,851.65485,0.8236107,517,1430,0.25,0.33333334,0,0.33333334,4,583.4602,399.6733,403.26703,1.1433394,0,0,0.375,0.33333334,0,0.6666667,5,,,,,,,,,,,0,583.4602,399.6733,403.26703,1.0581613,0,1430,0.875,0.8333334,0.6666667,1,14,True,True,True,True,2529.6816,1779.9304,303.47217,83.70122,409.37778,101.63426,0.1074914,0.5237528,0.49900827,REEVES (DB),,Delaware,2020.8334,2021.25,,,,,,,,1135.3138,1218.1758,26.472279,,2,0,0.13408634,0,0,0,0,0,0,2.1051674,1.9267044,1.8524988,2.1206284,2.9671254,0.43572238,9635.725,4749.9956,8571.672,5801.146,8571.672,4749.9956,0.28284058,0.30111262,0.28638548,0.2695271,0.22141773,0.28152326,0.46871307,0.52232397,0.4230599,0.4467953,0.39998657,0.48244047,0.8652251,0.9320506,0.80092293,0.9148907,0.93135345,0.9694342,0.09229494,0.09703281,0.072757475,0.07580208,0.0785036,0.10359107
629e69a631fd4e0001110ce9,BARBARO 119-120 A - 3HA  [42-475-37602-00-00],42-475-37602-00-00,,Manti Tarka,WCAL,9475,9475,2019,17347982,36543504,48.599392,11551.742,,-11486694,3696409,-11486694,-11486829,-11486853,-11485685,-11484407,3696409,3696422.8,3696429.8,3697753,3699202.2,802.75757,-838.018,-2484.2712,-2736.4612,-2684.9885,31.48892,-103.18673,0.33400637,0.33400637,,,1,2,6,65,0.9015197,0.9569467,1.0162078,1.1005065,Neutral,363346.78,70382.03,0,0,134324,219852,315032,1274.6786,489351,760482,1013708,4714.8213,141201,212255,293943,1290.1428,960636.9,786953.3,3291981.8,1529.6143,1.3,0.7491089,0.06,1548.1714,1.2795918,0.7999926,0.06,5657.7856,1.5,0.7912468,0.06512033,325.9873,83,101.06067,50.683525,62a9e54eb2ddf80001365e73,629e70ed31fd4e0001121017,62a9322ff08d5a00017989a1,1365.8588,,1367.8572,0.43242076,2070,2221,0.125,0.16666667,0,0,2,868.8417,,873.816,1.1034795,0,0,0.125,0.16666667,0,0,1,277.86877,,371.09354,1.1417445,151,974,0.375,0.5,0,0.33333334,6,277.86877,,371.09354,0.9959744,0,2221,0.375,0.5,0,0.33333334,10,True,True,True,True,1830.9216,3856.8342,151.7442,101.386475,83.055756,347.43872,0.16143686,0.16339539,0.5971278,WARD (DB),,Delaware,2018.5834,2019,,,,,,,,1206.6611,868.8417,70.48871,,2,0,0.19370483,0,0,0,0,0,0,3.5550337,1.45812,1.4655495,1.72645,3.3175213,0.98944974,2173.2603,1197.8087,1617.9762,2122.5444,1617.9762,1197.8087,0.18654625,0.15116447,0.18914513,0.19782974,0.16402495,0.21947432,0.5624314,0.5827786,0.5378552,0.27564356,0.30283654,0.36936283,0.9108273,0.93363136,0.9744671,0.99365294,0.95161325,0.98569703,0.09287671,0.1013534,0.10817895,0.098736495,0.083486564,0.10131206
629e69a631fd4e0001110cee,TARVIN STATE 2 - A 4H  [42-389-35895-00-00],42-389-35895-00-00,,PDC Energy,WCAL,4177,4177,2017.6666,,,-88.83195,10407.714,,-11541098,3702264.8,-11541098,-11541049,-11540913,-11540921,-11540885,3702264.8,3702292.2,3702317,3701913.8,3700556,848.4776,-303.0739,-1450.6683,-2322.731,-2316.53,31.533766,-103.675446,0.27772558,0.27772558,,,0,0,0,35,,,,,,335510,55792.203,0,0,31466,53768,80648,292.03226,0,0,0,0,439384,829958,1291702,3707.6128,189633.86,4655300,0,307.72,0.9530612,0.71309286,0.06,4524.64,1.2183673,0.59700876,0.06,,,,,337.43347,66,117.84666,45.313847,62a9e54eb2ddf80001365e74,629e707431fd4e000111fb67,62a9321bf08d5a000179798c,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,True,True,True,True,,,163.1605,45.399536,1114.508,0,0.0736701,1.0832273,,REEVES (DB),,Delaware,2017.5834,2017.6666,,,,,,,,2500,2500,,,2,0,0.16629073,0,0,0,0,0,0,2.431656,2.8224413,3.2656417,2.755089,3.3962467,0.7511759,11331.53,12970.576,8902.226,10817.701,8902.226,12970.576,0.23945671,0.22123589,0.2541865,0.22533345,0.21933906,0.2746035,0.32830694,0.34115776,0.4111081,0.42242914,0.28442088,0.38488078,0.9554182,0.99303985,0.91740906,0.9730272,0.9590923,0.9770201,0.09723576,0.098165914,0.07938187,0.087105215,0.07673433,0.098467365
629e69a631fd4e0001110cef,MONROE 28-39 UNIT A - 7HL  [42-389-35635-00-00],42-389-35635-00-00,,Chevron,WCAL,9496,9496,2018.3334,24071514,24732510,78.3395,10609.341,,-11519487,3673634,-11519487,-11519493,-11519828,-11519510,-11519136,3673634,3673641.2,3673481.8,3675290,3677126.8,794.528,-799.7095,-2340.0818,-2432.8208,-2449.963,31.314295,-103.48131,0.9653177,0.9653177,,,4,3,1,68,1.9400746,3.3638732,1.6685873,0.41563037,Negative,275935.16,47330.11,0,0,86932,127985,165077,554.93335,270826,411151,573135,1776.8334,146911,298464,551963,813.5333,274217.94,2273819,862009.1,665.92,0.8,0.798702,0.06,1398.5792,1.3,0.45556352,0.06,2132.2,0.47324395,0.717836,0.06512033,319.52988,119,5.2386994,145.80951,62a9e54eb2ddf80001365e75,629e706c31fd4e000111f90c,62a9321af08d5a0001797899,822.69977,,873.4054,0.97835857,274,396,0.25,0.33333334,0.33333334,0,3,525.0812,,535.7437,0.9978142,0,0,0.375,0.5,0.33333334,0,4,2094.551,,2099.7056,0.9476331,275,275,0.125,0.16666667,0,0,1,525.0767,,535.7394,0.9877751,0,396,0.625,0.8333334,0.6666667,0.33333334,12,True,True,True,True,2534.911,2604.5188,151.0482,28.877205,239.4502,90.776024,0.07012637,0.14728087,0.22453664,REEVES (DB),,Delaware,2017.6666,2018.3334,,,,,,,,901.46136,955.95264,10.338124,,2,0,0.17152621,0,0,0,0,0,0,3.567643,1.6929417,1.434391,1.7230498,2.7865584,0.46050912,2072.4304,2192.7246,1165.493,1859.9951,1165.493,2192.7246,0.38444564,0.37765637,0.36878252,0.38664588,0.28426352,0.3436286,0.47195724,0.5132495,0.4274844,0.21276931,0.36321202,0.6676135,0.7572354,0.797408,0.8240006,0.9082196,0.9202996,0.84582984,0.106678285,0.105782874,0.08359976,0.08433031,0.090445526,0.11727209
629e69a631fd4e0001110cf3,APC FEE 1-40 - 4H  [42-301-31750-00-00],42-301-31750-00-00,,OXY,WCA,4519,4519,2012.5834,1953855,1541652.8,-131.33412,11236.7705,,-11515921,3719668.5,-11515921,-11515918,-11515915,-11516072,-11517052,3719668.5,3719669.5,3719674.8,3719207.8,3718093.8,843.296,-418.36758,-1679.9996,-2587.4663,-2569.059,31.666925,-103.44927,0.77516186,0.77516186,,,0,2,1,87,3.3817236,2.6994479,6.2843547,0.31367987,Negative,349438.9,51069.707,0,0,50544,84563,118863,454.5,64689,64689,114805,868.5,100355,170390,230177,842.6667,500609.06,932766.8,760721.7,545.4004,1.3,0.6450194,0.06,1011.2,1.1469388,0.605654,0.06,1042.2,1.4589328,0.7004718,0.064541824,354.66467,125,45.240242,155.97226,62a9e54eb2ddf80001365e76,629e6ed031fd4e000111c3cd,62a9320ef08d5a0001796ebe,1876.2312,,1877.5052,0.7390362,243,274,0.25,0.33333334,0,0,2,,,,,,,,,,,0,,201.68024,204.31905,0.8565075,365,365,0.125,0,0.33333334,0,1,1876.2312,201.68024,204.31905,0.7781933,243,365,0.375,0.33333334,0.33333334,0,3,True,True,True,True,432.36447,341.14908,201.2125,110.778725,206.41,168.3385,0.1206905,0.22376633,0.23062624,LOVING (DB),,Delaware,2012.5,2012.5834,,,,,,,,1882.6648,2500,8.492813,7.983573,2,0,0.14614773,0,0,0,0,0,0,1.9376667,1.9625556,1.6753333,2.0312562,3.1919744,0.55236906,6417.9624,1834.7104,1262.3345,1577.496,1262.3345,1834.7104,0.1770665,0.24420622,0.27383286,0.22363663,0.1850137,0.21588546,0.4355505,0.5100427,0.480967,0.6526205,0.3203688,0.48448557,0.9516571,0.93437445,0.85172135,0.9872175,0.8822479,0.8995442,0.123206064,0.1088378,0.075580806,0.106498316,0.08397659,0.1138752
629e69a631fd4e0001110cf4,BRASS MONKEY STATE UNIT - 804H  [42-389-35714-00-00],42-389-35714-00-00,,ConocoPhillips,WCAL,9866,9866,2017.9166,20430584,17426438,78.2667,10825.787,,-11508738,3683385,-11508749,-11508674,-11508444,-11508209,-11507978,3683384.2,3683760.5,3684882.5,3686003.5,3687126,-1764.3473,-2487.378,-2508.523,-2508.931,-2507.787,31.3891,-103.38475,0.6697576,0.6697576,,,8,0,1,156,2.3761096,2.942726,2.6993587,0.39284912,Negative,355079.4,60141.297,0,0,188318,242416,312620,1500.258,355910,499105,709856,3832.6453,414267,586280,875816,4035.742,524300.5,2904623,2024292.1,1800.3097,0.8612245,0.8648369,0.06,4842.89,1.2693877,0.7535143,0.06,4599.1743,1.498717,0.8507139,0.06512033,319.5062,119,44.24124,89.724724,62a9e54eb2ddf80001365e77,629e706831fd4e000111f7e0,62a9321bf08d5a0001797926,,,,,,,,,,,0,627.80084,,638.40717,0.9544749,0,31,0.625,0.8333334,0.6666667,0.33333334,8,2119.3984,,2136.2874,0.95293736,334,334,0.125,0.16666667,0,0.33333334,1,627.312,,638.40717,0.96516186,-31,334,0.75,1,0.6666667,0.6666667,17,True,True,True,True,2070.8071,1766.3124,133.96597,53.142155,294.40735,205.1786,0.18247615,0.49086663,0.46616402,REEVES (DB),,Delaware,2017.5,2017.9166,,,,,,,,1187.196,1297.3353,1.0184805,,2,0,0.16937423,0,0,0,0,0,0,2.880214,1.6863575,1.7626091,1.3925942,3.0273504,0.6250106,3047.6902,2636.1318,2649.5654,3072.8198,2649.5654,2636.1318,0.2738832,0.2585287,0.23488557,0.27125892,0.24616763,0.29033068,0.54765964,0.4418487,0.5723448,0.35142714,0.36692652,0.42149657,0.86064357,0.8006312,0.7843105,0.79993767,0.9013976,0.82442313,0.09583845,0.09122436,0.066789046,0.07761382,0.07232097,0.095843986
